Date,Country,Product,Population,Dose,NumberVaccinated,PercentCoverage,CumulativeNumberVaccinated,CumulativePercentCoverage,AgeBand
20210517,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,5641,"",1982810,"",16 years and over
20210517,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,28460,"",870775,"",16 years and over
20210517,S92000003,Total,4549217,Dose 1,9427,"",3054164,"",16 years and over
20210517,S92000003,Total,4439078,Dose 1,9355,0.210741960380061,3046569,68.6306706032199,18 years and over
20210517,S92000003,Total,2875396,Dose 1,6585,0.229011934356172,2649148,92.1315881360341,40 years and over
20210517,S92000003,Total,4549217,Dose 2,31978,"",1687101,"",16 years and over
20210517,S92000003,Total,4439078,Dose 2,31870,0.717941878921704,1684976,37.9577921361148,18 years and over
20210517,S92000003,Total,2875396,Dose 2,25834,0.898450161299522,1509207,52.4869270180525,40 years and over
20210518,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,55,"",18051,"",16 years and over
20210518,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,1,"",8,"",16 years and over
20210518,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,4839,"",1058197,"",16 years and over
20210518,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,3083,"",819402,"",16 years and over
20210518,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,6845,"",1989655,"",16 years and over
20210518,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,31542,"",902317,"",16 years and over
20210518,S92000003,Total,4549217,Dose 1,11739,"",3065903,"",16 years and over
20210518,S92000003,Total,4439078,Dose 1,11658,0.262622103058338,3058227,68.8932927062782,18 years and over
20210518,S92000003,Total,2875396,Dose 1,7696,0.267650090630995,2656844,92.3992382266651,40 years and over
20210518,S92000003,Total,4549217,Dose 2,34626,"",1721727,"",16 years and over
20210518,S92000003,Total,4439078,Dose 2,34413,0.77522854971235,1719389,38.7330206858271,18 years and over
20210518,S92000003,Total,2875396,Dose 2,28264,0.982960260082437,1537471,53.4698872781349,40 years and over
20210519,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,176,"",18227,"",16 years and over
20210519,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,4,"",12,"",16 years and over
20210519,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,3540,"",1061737,"",16 years and over
20210519,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,1833,"",821235,"",16 years and over
20210519,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,8062,"",1997717,"",16 years and over
20210519,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,31758,"",934075,"",16 years and over
20210519,S92000003,Total,4549217,Dose 1,11778,"",3077681,"",16 years and over
20210519,S92000003,Total,4439078,Dose 1,11724,0.264108898289239,3069951,69.1574016045674,18 years and over
20210519,S92000003,Total,2875396,Dose 1,8276,0.287821225319921,2665120,92.687059451985,40 years and over
20210519,S92000003,Total,4549217,Dose 2,33595,"",1755322,"",16 years and over
20210519,S92000003,Total,4439078,Dose 2,33557,0.755945266111566,1752946,39.4889659519387,18 years and over
20210519,S92000003,Total,2875396,Dose 2,27507,0.956633451531546,1564978,54.4265207296664,40 years and over
20210520,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,119,"",18346,"",16 years and over
20210520,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,11,"",23,"",16 years and over
20210520,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,5816,"",1067553,"",16 years and over
20210520,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,1283,"",822518,"",16 years and over
20210520,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,7681,"",2005398,"",16 years and over
20210520,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,28709,"",962784,"",16 years and over
20210520,S92000003,Total,4549217,Dose 1,13616,"",3091297,"",16 years and over
20210520,S92000003,Total,4439078,Dose 1,13538,0.304973239938564,3083489,69.462374844506,18 years and over
20210520,S92000003,Total,2875396,Dose 1,8521,0.296341790835071,2673641,92.9834012428201,40 years and over
20210520,S92000003,Total,4549217,Dose 2,30003,"",1785325,"",16 years and over
20210520,S92000003,Total,4439078,Dose 2,29820,0.671761117961883,1782766,40.1607270699006,18 years and over
20210520,S92000003,Total,2875396,Dose 2,24587,0.85508222171833,1589565,55.2816029513848,40 years and over
20210521,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,852,"",19198,"",16 years and over
20210521,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,2,"",25,"",16 years and over
20210521,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,5723,"",1073276,"",16 years and over
20210521,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,1206,"",823724,"",16 years and over
20210521,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,7133,"",2012531,"",16 years and over
20210521,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,29982,"",992766,"",16 years and over
20210521,S92000003,Total,4549217,Dose 1,13708,"",3105005,"",16 years and over
20210521,S92000003,Total,4439078,Dose 1,13670,0.307946830400367,3097159,69.7703216749064,18 years and over
20210521,S92000003,Total,2875396,Dose 1,7696,0.267650090630995,2681337,93.2510513334511,40 years and over
20210521,S92000003,Total,4549217,Dose 2,31190,"",1816515,"",16 years and over
20210521,S92000003,Total,4439078,Dose 2,31068,0.699875064146203,1813834,40.8606021340468,18 years and over
20210521,S92000003,Total,2875396,Dose 2,25500,0.886834369944175,1615065,56.168437321329,40 years and over
20210522,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,919,"",20117,"",16 years and over
20210522,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",25,"",16 years and over
20210522,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,5220,"",1078496,"",16 years and over
20210522,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,1244,"",824968,"",16 years and over
20210522,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,7364,"",2019895,"",16 years and over
20210522,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,27894,"",1020660,"",16 years and over
20210522,S92000003,Total,4549217,Dose 1,13503,"",3118508,"",16 years and over
20210522,S92000003,Total,4439078,Dose 1,13333,0.300355163842582,3110492,70.070676838749,18 years and over
20210522,S92000003,Total,2875396,Dose 1,8128,0.282674108192402,2689465,93.5337254416435,40 years and over
20210522,S92000003,Total,4549217,Dose 2,29138,"",1845653,"",16 years and over
20210522,S92000003,Total,4439078,Dose 2,29096,0.655451424822902,1842930,41.5160535588697,18 years and over
20210522,S92000003,Total,2875396,Dose 2,23908,0.831468083004915,1638973,56.9999054043339,40 years and over
20210523,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,1340,"",21457,"",16 years and over
20210523,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",25,"",16 years and over
20210523,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,3816,"",1082312,"",16 years and over
20210523,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,1349,"",826317,"",16 years and over
20210523,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,6809,"",2026704,"",16 years and over
20210523,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,20042,"",1040702,"",16 years and over
20210523,S92000003,Total,4549217,Dose 1,11965,"",3130473,"",16 years and over
20210523,S92000003,Total,4439078,Dose 1,11928,0.268704447184753,3122420,70.3393812859337,18 years and over
20210523,S92000003,Total,2875396,Dose 1,7512,0.261250972040025,2696977,93.7949764136835,40 years and over
20210523,S92000003,Total,4549217,Dose 2,21391,"",1867044,"",16 years and over
20210523,S92000003,Total,4439078,Dose 2,21355,0.481068365998525,1864285,41.9971219248682,18 years and over
20210523,S92000003,Total,2875396,Dose 2,18075,0.628609068107489,1657048,57.6285144724414,40 years and over
20210524,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,692,"",22149,"",16 years and over
20210524,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,1,"",26,"",16 years and over
20210524,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,8034,"",1090346,"",16 years and over
20210524,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,536,"",826853,"",16 years and over
20210524,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,7702,"",2034406,"",16 years and over
20210524,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,27663,"",1068365,"",16 years and over
20210524,S92000003,Total,4549217,Dose 1,16428,"",3146901,"",16 years and over
20210524,S92000003,Total,4439078,Dose 1,16386,0.369130706872013,3138806,70.7085119928057,18 years and over
20210524,S92000003,Total,2875396,Dose 1,8858,0.308061915645706,2705835,94.1030383293293,40 years and over
20210524,S92000003,Total,4549217,Dose 2,28200,"",1895244,"",16 years and over
20210524,S92000003,Total,4439078,Dose 2,28140,0.633915421175298,1892425,42.6310373460435,18 years and over
20210524,S92000003,Total,2875396,Dose 2,24634,0.856716779184502,1681682,58.4852312516259,40 years and over
20210525,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,246,"",22395,"",16 years and over
20210525,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,3,"",29,"",16 years and over
20210525,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,8687,"",1099033,"",16 years and over
20210525,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,795,"",827648,"",16 years and over
20210525,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,8251,"",2042657,"",16 years and over
20210525,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,32110,"",1100475,"",16 years and over
20210525,S92000003,Total,4549217,Dose 1,17184,"",3164085,"",16 years and over
20210525,S92000003,Total,4439078,Dose 1,17162,0.38661181443534,3155968,71.095123807241,18 years and over
20210525,S92000003,Total,2875396,Dose 1,8740,0.303958133071062,2714575,94.4069964624003,40 years and over
20210525,S92000003,Total,4549217,Dose 2,32908,"",1928152,"",16 years and over
20210525,S92000003,Total,4439078,Dose 2,32870,0.740469079389909,1925295,43.3715064254334,18 years and over
20210525,S92000003,Total,2875396,Dose 2,28587,0.994193495435064,1710269,59.4794247470609,40 years and over
20210526,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,881,"",23276,"",16 years and over
20210526,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,2,"",31,"",16 years and over
20210526,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,8834,"",1107867,"",16 years and over
20210526,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,887,"",828535,"",16 years and over
20210526,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,9585,"",2052242,"",16 years and over
20210526,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,28080,"",1128555,"",16 years and over
20210526,S92000003,Total,4549217,Dose 1,19300,"",3183385,"",16 years and over
20210526,S92000003,Total,4439078,Dose 1,19258,0.433828826616698,3175226,71.5289526338578,18 years and over
20210526,S92000003,Total,2875396,Dose 1,10387,0.361237200023927,2724962,94.7682336624242,40 years and over
20210526,S92000003,Total,4549217,Dose 2,28969,"",1957121,"",16 years and over
20210526,S92000003,Total,4439078,Dose 2,28903,0.651103675132539,1954198,44.0226101005659,18 years and over
20210526,S92000003,Total,2875396,Dose 2,24902,0.866037234523523,1735171,60.3454619815844,40 years and over
20210527,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,1097,"",24373,"",16 years and over
20210527,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,13,"",44,"",16 years and over
20210527,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,9985,"",1117852,"",16 years and over
20210527,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,577,"",829112,"",16 years and over
20210527,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,10139,"",2062381,"",16 years and over
20210527,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,27373,"",1155928,"",16 years and over
20210527,S92000003,Total,4549217,Dose 1,21221,"",3204606,"",16 years and over
20210527,S92000003,Total,4439078,Dose 1,21195,0.477464013923612,3196421,72.0064166477814,18 years and over
20210527,S92000003,Total,2875396,Dose 1,10976,0.381721335078716,2735938,95.149954997503,40 years and over
20210527,S92000003,Total,4549217,Dose 2,27963,"",1985084,"",16 years and over
20210527,S92000003,Total,4439078,Dose 2,27886,0.628193512256374,1982084,44.6508036128223,18 years and over
20210527,S92000003,Total,2875396,Dose 2,24064,0.836893422679867,1759235,61.1823554042643,40 years and over
20210528,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,1016,"",25389,"",16 years and over
20210528,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,4,"",48,"",16 years and over
20210528,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,9432,"",1127284,"",16 years and over
20210528,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,550,"",829662,"",16 years and over
20210528,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,9413,"",2071794,"",16 years and over
20210528,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,26515,"",1182443,"",16 years and over
20210528,S92000003,Total,4549217,Dose 1,19861,"",3224467,"",16 years and over
20210528,S92000003,Total,4439078,Dose 1,19839,0.446917130088726,3216260,72.4533337778701,18 years and over
20210528,S92000003,Total,2875396,Dose 1,9870,0.343257067896039,2745808,95.493212065399,40 years and over
20210528,S92000003,Total,4549217,Dose 2,27069,"",2012153,"",16 years and over
20210528,S92000003,Total,4439078,Dose 2,27006,0.608369575844353,2009090,45.2591731886667,18 years and over
20210528,S92000003,Total,2875396,Dose 2,23148,0.805036940998735,1782383,61.987392345263,40 years and over
20210529,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,567,"",25956,"",16 years and over
20210529,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",48,"",16 years and over
20210529,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,9233,"",1136517,"",16 years and over
20210529,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,926,"",830588,"",16 years and over
20210529,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,7762,"",2079556,"",16 years and over
20210529,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,23064,"",1205507,"",16 years and over
20210529,S92000003,Total,4549217,Dose 1,17562,"",3242029,"",16 years and over
20210529,S92000003,Total,4439078,Dose 1,17545,0.395239732214663,3233805,72.8485735100847,18 years and over
20210529,S92000003,Total,2875396,Dose 1,8106,0.28190899618696,2753914,95.775121061586,40 years and over
20210529,S92000003,Total,4549217,Dose 2,23990,"",2036143,"",16 years and over
20210529,S92000003,Total,4439078,Dose 2,23771,0.535494082329709,2032861,45.7946672709964,18 years and over
20210529,S92000003,Total,2875396,Dose 2,20064,0.697782148963134,1802447,62.6851744942262,40 years and over
20210530,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,632,"",26588,"",16 years and over
20210530,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",48,"",16 years and over
20210530,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,9224,"",1145741,"",16 years and over
20210530,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,547,"",831135,"",16 years and over
20210530,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,6796,"",2086352,"",16 years and over
20210530,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,18835,"",1224342,"",16 years and over
20210530,S92000003,Total,4549217,Dose 1,16652,"",3258681,"",16 years and over
20210530,S92000003,Total,4439078,Dose 1,16621,0.374424598982041,3250426,73.2229981090668,18 years and over
20210530,S92000003,Total,2875396,Dose 1,7055,0.245357509017888,2760969,96.0204785706038,40 years and over
20210530,S92000003,Total,4549217,Dose 2,19382,"",2055525,"",16 years and over
20210530,S92000003,Total,4439078,Dose 2,19335,0.43556342105275,2052196,46.2302306920491,18 years and over
20210530,S92000003,Total,2875396,Dose 2,15928,0.553941091940032,1818375,63.2391155861662,40 years and over
20210531,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,2833,"",29421,"",16 years and over
20210531,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,4,"",52,"",16 years and over
20210531,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,10323,"",1156064,"",16 years and over
20210531,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,425,"",831560,"",16 years and over
20210531,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,2962,"",2089314,"",16 years and over
20210531,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,30664,"",1255006,"",16 years and over
20210531,S92000003,Total,4549217,Dose 1,16118,"",3274799,"",16 years and over
20210531,S92000003,Total,4439078,Dose 1,15952,0.359353901868811,3266378,73.5823520109356,18 years and over
20210531,S92000003,Total,2875396,Dose 1,3183,0.110697796060091,2764152,96.1311763666639,40 years and over
20210531,S92000003,Total,4549217,Dose 2,31093,"",2086618,"",16 years and over
20210531,S92000003,Total,4439078,Dose 2,31009,0.698545959318579,2083205,46.9287766513677,18 years and over
20210531,S92000003,Total,2875396,Dose 2,26457,0.920116742180903,1844832,64.1592323283471,40 years and over
20210601,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,3497,"",32918,"",16 years and over
20210601,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,6,"",58,"",16 years and over
20210601,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,13646,"",1169710,"",16 years and over
20210601,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,607,"",832167,"",16 years and over
20210601,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,1991,"",2091305,"",16 years and over
20210601,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,31475,"",1286481,"",16 years and over
20210601,S92000003,Total,4549217,Dose 1,19134,"",3293933,"",16 years and over
20210601,S92000003,Total,4439078,Dose 1,19096,0.430179420140849,3285474,74.0125314310765,18 years and over
20210601,S92000003,Total,2875396,Dose 1,2241,0.0779370910997998,2766393,96.2091134577637,40 years and over
20210601,S92000003,Total,4549217,Dose 2,32088,"",2118706,"",16 years and over
20210601,S92000003,Total,4439078,Dose 2,32030,0.721546230996617,2115235,47.6503228823643,18 years and over
20210601,S92000003,Total,2875396,Dose 2,28162,0.97941292260266,1872994,65.1386452509498,40 years and over
